"name","label","class","n_missing","pct_missing"
"tq5f_215","TQ5F_2 - Which of the following do you think contributed to you making the second most recent quit attempt?: Being faced with smoking restrictions","haven_labelled/vctrs_vctr/double",440686,99.8
"tq5f_216","TQ5F_2 - Which of the following do you think contributed to you making the second most recent quit attempt?: The Coronavirus outbreak","haven_labelled/vctrs_vctr/double",441060,99.9
"tq5f_22","TQ5F_2 - Which of the following do you think contributed to you making the second most recent quit attempt?: A decision that smoking was too expensive","haven_labelled/vctrs_vctr/double",440686,99.8
"tq5f_23","TQ5F_2 - Which of the following do you think contributed to you making the second most recent quit attempt?: I knew someone else who was stopping","haven_labelled/vctrs_vctr/double",440686,99.8
"tq5f_24","TQ5F_2 - Which of the following do you think contributed to you making the second most recent quit attempt?: Health problems I had at the time","haven_labelled/vctrs_vctr/double",440686,99.8
"tq5f_25","TQ5F_2 - Which of the following do you think contributed to you making the second most recent quit attempt?: A concern about future health problems","haven_labelled/vctrs_vctr/double",440686,99.8
"tq5f_26","TQ5F_2 - Which of the following do you think contributed to you making the second most recent quit attempt?: Something said by family\friends\children","haven_labelled/vctrs_vctr/double",440686,99.8
"tq5f_27","TQ5F_2 - Which of the following do you think contributed to you making the second most recent quit attempt?: For work related reasons","haven_labelled/vctrs_vctr/double",440686,99.8
"tq5f_28","TQ5F_2 - Which of the following do you think contributed to you making the second most recent quit attempt?: No reason in particular","haven_labelled/vctrs_vctr/double",440686,99.8
"tq5f_29","TQ5F_2 - Which of the following do you think contributed to you making the second most recent quit attempt?: Pregnancy","haven_labelled/vctrs_vctr/double",440686,99.8
"tq5f_31","TQ5F_3 - Which of the following do you think contributed to you making the third most recent quit attempt?: Advice from a GP\health professional","haven_labelled/vctrs_vctr/double",441195,99.9
"tq5f_310","TQ5F_3 - Which of the following do you think contributed to you making the third most recent quit attempt?: Don't know","haven_labelled/vctrs_vctr/double",441195,99.9
"tq5f_311","TQ5F_3 - Which of the following do you think contributed to you making the third most recent quit attempt?: None of these","haven_labelled/vctrs_vctr/double",441195,99.9
"tq5f_312","TQ5F_3 - Which of the following do you think contributed to you making the third most recent quit attempt?: Concern about effect of smoking on others","haven_labelled/vctrs_vctr/double",441195,99.9
"tq5f_313","TQ5F_3 - Which of the following do you think contributed to you making the third most recent quit attempt?: Other","haven_labelled/vctrs_vctr/double",441195,99.9
"tq5f_314","TQ5F_3 - Which of the following do you think contributed to you making the third most recent quit attempt?: General health related reason","haven_labelled/vctrs_vctr/double",441195,99.9
"tq5f_315","TQ5F_3 - Which of the following do you think contributed to you making the third most recent quit attempt?: Being faced with smoking restrictions","haven_labelled/vctrs_vctr/double",441195,99.9
"tq5f_316","TQ5F_3 - Which of the following do you think contributed to you making the third most recent quit attempt?: The Coronavirus outbreak","haven_labelled/vctrs_vctr/double",441330,100
"tq5f_32","TQ5F_3 - Which of the following do you think contributed to you making the third most recent quit attempt?: A decision that smoking was too expensive","haven_labelled/vctrs_vctr/double",441195,99.9
"tq5f_33","TQ5F_3 - Which of the following do you think contributed to you making the third most recent quit attempt?: I knew someone else who was stopping","haven_labelled/vctrs_vctr/double",441195,99.9
"tq5f_34","TQ5F_3 - Which of the following do you think contributed to you making the third most recent quit attempt?: Health problems I had at the time","haven_labelled/vctrs_vctr/double",441195,99.9
"tq5f_35","TQ5F_3 - Which of the following do you think contributed to you making the third most recent quit attempt?: A concern about future health problems","haven_labelled/vctrs_vctr/double",441195,99.9
"tq5f_36","TQ5F_3 - Which of the following do you think contributed to you making the third most recent quit attempt?: Something said by family\friends\children","haven_labelled/vctrs_vctr/double",441195,99.9
"tq5f_37","TQ5F_3 - Which of the following do you think contributed to you making the third most recent quit attempt?: For work related reasons","haven_labelled/vctrs_vctr/double",441195,99.9
"tq5f_38","TQ5F_3 - Which of the following do you think contributed to you making the third most recent quit attempt?: No reason in particular","haven_labelled/vctrs_vctr/double",441195,99.9
"tq5f_39","TQ5F_3 - Which of the following do you think contributed to you making the third most recent quit attempt?: Pregnancy","haven_labelled/vctrs_vctr/double",441195,99.9
"tq6c","TQ6C - How much of the time have you felt the urge to smoke in the past 24 hours?","haven_labelled/vctrs_vctr/double",435146,98.6
"tq6d","TQ6D - In general, how strong have the urges to smoke been?","haven_labelled/vctrs_vctr/double",435267,98.6
"tq7","TQ7 - Are you currently trying to cut down on how much you smoke but not currently trying to stop.","haven_labelled/vctrs_vctr/double",436339,98.8
"tq_xwave","XWAVE - 12-month follow-up wave number","numeric",434783,98.5
"tqnew1","TQNEW1 - Which of the following best applies to you?  Please note cigarettes refer to tobacco and not electronic cigarettes (e-cigarettes) or other vaping devic","haven_labelled/vctrs_vctr/double",434795,98.5
"tqnew10","TQNEW10 - Which of the following do you mainly use?","haven_labelled/vctrs_vctr/double",439804,99.6
"tqnew10a","TQNEW10A - Does the e-cigarette or vaping device you mainly use contain nicotine?","haven_labelled/vctrs_vctr/double",439804,99.6
"tqnew11","TQNEW11 - How long have you been using this e-cigarette or vaping device for?","haven_labelled/vctrs_vctr/double",439804,99.6
"tqnew12","TQNEW12 - How soon after you wake up do/did you light up?","haven_labelled/vctrs_vctr/double",435146,98.6
"tqnew13","TQNEW13 - Which of the following best describes you?","haven_labelled/vctrs_vctr/double",436339,98.8
"tqnew14a","TQNEW14A - And which did you use most frequently?","haven_labelled/vctrs_vctr/double",441161,99.9
"tqnew14b","TQNEW14B - How often did you use this support?","haven_labelled/vctrs_vctr/double",439625,99.6
"tqnew15","TQNEW15 - For how long did you use this support?","haven_labelled/vctrs_vctr/double",439625,99.6
"tqnew161","TQNEW16 - Which nicotine replacement therapy or therapies did you use?: Nicotine chewing gum","haven_labelled/vctrs_vctr/double",440886,99.9
"tqnew1610","TQNEW16 - Which nicotine replacement therapy or therapies did you use?: Don't know","haven_labelled/vctrs_vctr/double",440886,99.9
"tqnew1611","TQNEW16 - Which nicotine replacement therapy or therapies did you use?: None of these","haven_labelled/vctrs_vctr/double",440886,99.9
"tqnew162","TQNEW16 - Which nicotine replacement therapy or therapies did you use?: Nicotine lozenge","haven_labelled/vctrs_vctr/double",440886,99.9
"tqnew163","TQNEW16 - Which nicotine replacement therapy or therapies did you use?: Nicotine mini-lozenge","haven_labelled/vctrs_vctr/double",440886,99.9
"tqnew164","TQNEW16 - Which nicotine replacement therapy or therapies did you use?: Nicotine patch","haven_labelled/vctrs_vctr/double",440886,99.9
"tqnew165","TQNEW16 - Which nicotine replacement therapy or therapies did you use?: Nicotine inhaler / inhalator","haven_labelled/vctrs_vctr/double",440886,99.9
"tqnew166","TQNEW16 - Which nicotine replacement therapy or therapies did you use?: Nicotine mouthspray","haven_labelled/vctrs_vctr/double",440886,99.9
"tqnew167","TQNEW16 - Which nicotine replacement therapy or therapies did you use?: Nicotine nasal spray","haven_labelled/vctrs_vctr/double",440886,99.9
"tqnew168","TQNEW16 - Which nicotine replacement therapy or therapies did you use?: Nicotine strips","haven_labelled/vctrs_vctr/double",440886,99.9
"tqnew169","TQNEW16 - Which nicotine replacement therapy or therapies did you use?: Another nicotine product","haven_labelled/vctrs_vctr/double",440886,99.9
"tqnew17","TQNEW17 - Which of the following did you mainly use?","haven_labelled/vctrs_vctr/double",440561,99.8
"tqnew17a","TQNEW17A - Did the e-cigarette or vaping device you mainly used contain nicotine?","haven_labelled/vctrs_vctr/double",440561,99.8
"tqnew18","TQNEW18 Other than yourself, does anyone regularly smoke cigarettes or use an e-cigarette or other vaping device in your presence?","haven_labelled/vctrs_vctr/double",434795,98.5
"tqnew19","TQNEW19 Compared with regular cigarettes, do you think e-cigarettes and other vaping devices are more harmful, less harmful, or equally harmful to health?","haven_labelled/vctrs_vctr/double",434879,98.5
"tqnew31","TQNEW3 - Which, if any, of these are you currently using to help you cut down the amount you smoke?: Nicotine replacement therapy (for example nicotine patches, gum, spray, any other product etc.)","haven_labelled/vctrs_vctr/double",438662,99.4
"tqnew32","TQNEW3 - Which, if any, of these are you currently using to help you cut down the amount you smoke?: E-cigarette or other vaping device","haven_labelled/vctrs_vctr/double",438662,99.4
"tqnew33","TQNEW3 - Which, if any, of these are you currently using to help you cut down the amount you smoke?: None of these","haven_labelled/vctrs_vctr/double",438662,99.4
"tqnew41","TQNEW4 - Do you regularly use either of these in situations when you are not allowed to smoke?: Nicotine replacement therapy (for example nicotine patches, gum, spray, any other product etc.)","haven_labelled/vctrs_vctr/double",436339,98.8
"tqnew42","TQNEW4 - Do you regularly use either of these in situations when you are not allowed to smoke?: E-cigarette or other vaping device","haven_labelled/vctrs_vctr/double",436339,98.8
"tqnew43","TQNEW4 - Do you regularly use either of these in situations when you are not allowed to smoke?: None of these","haven_labelled/vctrs_vctr/double",436339,98.8
"tqnew51","TQNEW5 - Can I check, do you currently use either of the following at all for any reason?: Nicotine replacement therapy (for example nicotine patches, gum, spray, any other product etc.)","haven_labelled/vctrs_vctr/double",435146,98.6
"tqnew52","TQNEW5 - Can I check, do you currently use either of the following at all for any reason?: E-cigarette or other vaping device","haven_labelled/vctrs_vctr/double",435146,98.6
"tqnew53","TQNEW5 - Can I check, do you currently use either of the following at all for any reason?: None of these","haven_labelled/vctrs_vctr/double",435146,98.6
"tqnew6","TQNEW6 - How many days in the past 30 days have you used a nicotine replacement therapy?","numeric",434783,98.5
"tqnew71","TQNEW7 - Which nicotine replacement therapy or therapies do you use?: Nicotine chewing gum","haven_labelled/vctrs_vctr/double",441005,99.9
"tqnew710","TQNEW7 - Which nicotine replacement therapy or therapies do you use?: Don't know","haven_labelled/vctrs_vctr/double",441005,99.9
"tqnew72","TQNEW7 - Which nicotine replacement therapy or therapies do you use?: Nicotine lozenge","haven_labelled/vctrs_vctr/double",441005,99.9
"tqnew73","TQNEW7 - Which nicotine replacement therapy or therapies do you use?: Nicotine mini-lozenge","haven_labelled/vctrs_vctr/double",441005,99.9
"tqnew74","TQNEW7 - Which nicotine replacement therapy or therapies do you use?: Nicotine patch","haven_labelled/vctrs_vctr/double",441005,99.9
